"identifier","title","topic"
"UIS.AFR.PBR.1.G5.PU.READ","Africa Dataset: Pupil/textbook ratio. Reading. Primary. Grade 5. Public","Education"
"UIS.AFR.PBR.1.G6.PU.MATH","Africa Dataset: Pupil/textbook ratio. Mathematics. Primary. Grade 6. Public","Education"
"UIS.AFR.PBR.1.G6.PU.READ","Africa Dataset: Pupil/textbook ratio. Reading. Primary. Grade 6. Public","Education"
"UIS.AFR.PBR.1.PU.MATH","Africa Dataset: Pupil/textbook ratio. Mathematics. Primary. All Grades. Public","Education"
"UIS.AFR.PBR.1.PU.READ","Africa Dataset: Pupil/textbook ratio. Reading. Primary. All Grades. Public","Education"
"UIS.AFR.SCHBSP.1.PU.MIXTOIL","Africa Dataset: Percentage of schools with mixed-sex toilets. Primary. Public","Education"
"UIS.AFR.SCHBSP.1.PU.WELEC","Africa Dataset: Percentage of schools with electricity. Primary. Public","Education"
"UIS.AFR.SCHBSP.1.PU.WOELEC","Africa Dataset: Percentage of schools without electricity. Primary. Public","Education"
"UIS.AFR.SCHBSP.1.PU.WOPOWAT","Africa Dataset: Percentage of schools without potable water. Primary. Public","Education"
"UIS.AFR.SCHBSP.1.PU.WOTOIL","Africa Dataset: Percentage of schools without toilets. Primary. Public","Education"
"UIS.AFR.SCHBSP.1.PU.WPOWAT","Africa Dataset: Percentage of schools with potable water. Primary. Public","Education"
"UIS.AFR.SCHBSP.1.PU.WSTOIL","Africa Dataset: Percentage of schools with single-sex toilets. Primary. Public","Education"
"UIS.AFR.SCHBSP.1.PU.WTOIL","Africa Dataset: Percentage of schools with toilets. Primary. Public","Education"
"UIS.AFR.SCHCENRESPR.1.PU","Africa Dataset: Schools census return rate. Primary. Public","Education"
"UIS.AFR.SCHCENRESPR.23.PU","Africa Dataset: Schools census return rate. Secondary. Public","Education"
"UIS.AFR.TATTRR.1.PU.T","Africa Dataset: Teacher attrition rate. Primary. Public. Total","Education"
"UIS.AFR.TRNTP.1.PU.T","Africa Dataset: Newly recruited teachers. % trained. Primary. Public. Total","Education"
"UIS.AIR.1.GPI","Gender parity index for gross intake ratio. Primary","Education"
"UIS.AIR.2.GPV","Gross entry ratio to lower secondary. General programmes. Total","Education"
"UIS.AIR.2.GPV.F","Gross entry ratio to lower secondary. General programmes. Female","Education"
"UIS.AIR.2.GPV.M","Gross entry ratio to lower secondary. General programmes. Male","Education"
"UIS.AIRE.1.GLAST.GPI","Gender parity index for expected primary completion rate","Education"
"UIS.AY.EM","Ending month of the academic year (Questionnaire A)","Education"
"UIS.AY.SM","Starting month of the academic year (Questionnaire A)","Education"
"UIS.AY.SY","Starting year of the academic year (Questionnaire A)","Education"
"UIS.CEAGEE.1","Ending age of compulsory education","Education"
"UIS.DR.1.G1","Drop-out rate. Primary. Grade 1. Total","Education"
"UIS.DR.1.G1.F","Drop-out rate. Primary. Grade 1. Female","Education"
"UIS.DR.1.G1.M","Drop-out rate. Primary. Grade 1. Male","Education"
"UIS.DR.1.G2","Drop-out rate. Primary. Grade 2. Total","Education"
"UIS.DR.1.G2.F","Drop-out rate. Primary. Grade 2. Female","Education"
"UIS.DR.1.G2.M","Drop-out rate. Primary. Grade 2. Male","Education"
"UIS.DR.1.G3","Drop-out rate. Primary. Grade 3. Total","Education"
"UIS.DR.1.G3.F","Drop-out rate. Primary. Grade 3. Female","Education"
"UIS.DR.1.G3.M","Drop-out rate. Primary. Grade 3. Male","Education"
"UIS.DR.1.G4","Drop-out rate. Primary. Grade 4. Total","Education"
"UIS.DR.1.G4.F","Drop-out rate. Primary. Grade 4. Female","Education"
"UIS.DR.1.G4.M","Drop-out rate. Primary. Grade 4. Male","Education"
"UIS.DR.1.G5","Drop-out rate. Primary. Grade 5. Total","Education"
"UIS.DR.1.G5.F","Drop-out rate. Primary. Grade 5. Female","Education"
"UIS.DR.1.G5.M","Drop-out rate. Primary. Grade 5. Male","Education"
"UIS.DR.1.G6","Drop-out rate. Primary. Grade 6. Total","Education"
"UIS.DR.1.G6.F","Drop-out rate. Primary. Grade 6. Female","Education"
"UIS.DR.1.G6.M","Drop-out rate. Primary. Grade 6. Male","Education"
"UIS.E.0.PR","Enrolment in pre-primary. Private","Education"
"UIS.E.1.G1","Enrolment in primary. Grade 1. Total","Education"
"UIS.E.1.G1.F","Enrolment in primary. Grade 1. Female","Education"
"UIS.E.1.G2","Enrolment in primary. Grade 2. Total","Education"
"UIS.E.1.G2.F","Enrolment in primary. Grade 2. Female","Education"
"UIS.E.1.G3","Enrolment in primary. Grade 3. Total","Education"
"UIS.E.1.G3.F","Enrolment in primary. Grade 3. Female","Education"
"UIS.E.1.G4","Enrolment in primary. Grade 4. Total","Education"
"UIS.E.1.G4.F","Enrolment in primary. Grade 4. Female","Education"
"UIS.E.1.G5","Enrolment in primary. Grade 5. Total","Education"
"UIS.E.1.G5.F","Enrolment in primary. Grade 5. Female","Education"
"UIS.E.1.G6","Enrolment in primary. Grade 6. Total","Education"
"UIS.E.1.G6.F","Enrolment in primary. Grade 6. Female","Education"
"UIS.E.1.G7","Enrolment in primary. Grade 7. Total","Education"
"UIS.E.1.G7.F","Enrolment in primary. Grade 7. Female","Education"
"UIS.E.1.PR","Enrolment in primary. Private","Education"
"UIS.E.2","Enrolment in lower secondary. Public and private. All programmes. Total","Education"
"UIS.E.23.GPV.G1","Enrolment in secondary. Grade 1. Total","Education"
"UIS.E.23.GPV.G1.F","Enrolment in secondary. Grade 1. Female","Education"
"UIS.E.23.GPV.G2","Enrolment in secondary. Grade 2. Total","Education"
"UIS.E.23.GPV.G2.F","Enrolment in secondary. Grade 2. Female","Education"
"UIS.E.23.GPV.G3","Enrolment in secondary. Grade 3. Total","Education"
"UIS.E.23.GPV.G3.F","Enrolment in secondary. Grade 3. Female","Education"
"UIS.E.23.GPV.G4","Enrolment in secondary. Grade 4. Total","Education"
"UIS.E.23.GPV.G4.F","Enrolment in secondary. Grade 4. Female","Education"
"UIS.E.23.GPV.G5","Enrolment in secondary. Grade 5. Total","Education"
"UIS.E.23.GPV.G5.F","Enrolment in secondary. Grade 5. Female","Education"
"UIS.E.23.GPV.G6","Enrolment in secondary. Grade 6. Total","Education"
"UIS.E.23.GPV.G6.F","Enrolment in secondary. Grade 6. Female","Education"
"UIS.E.23.GPV.G7","Enrolment in secondary. Grade 7. Total","Education"
"UIS.E.23.GPV.G7.F","Enrolment in secondary. Grade 7. Female","Education"
"UIS.E.23.GPV.G8","Enrolment in secondary. Grade 8. Total","Education"
"UIS.E.23.GPV.G8.F","Enrolment in secondary. Grade 8. Female","Education"
"UIS.E.23.GPV.G9","Enrolment in secondary. Grade 9. Total","Education"
"UIS.E.23.GPV.G9.F","Enrolment in secondary. Grade 9. Female","Education"
"UIS.E.23.GPV.PU","Enrolment in total secondary. Public. General programmes. Total","Education"
"UIS.E.23.GPV.PU.F","Enrolment in total secondary. Public. General programmes. Female","Education"
"UIS.E.23.PR","Enrolment in total secondary. Private","Education"
"UIS.E.23.PU","Enrolment in total secondary. Public. All programmes. Total","Education"
"UIS.E.23.PU.F","Enrolment in total secondary. Public. All programmes. Female","Education"
"UIS.E.23.V.PU","Enrolment in total secondary. Public. Technical/vocational programmes. Total","Education"
"UIS.E.23.V.PU.F","Enrolment in total secondary. Public. Technical/vocational programmes. Female","Education"
"UIS.E.2.F","Enrolment in lower secondary. Public and private. All programmes. Female","Education"
"UIS.E.2.GPV","Enrolment in lower secondary. Public and private. General programmes. Total","Education"
"UIS.E.2.GPV.F","Enrolment in lower secondary. Public and private. General programmes. Female","Education"
"UIS.E.2.GPV.PU","Enrolment in lower secondary. Public. General programmes. Total","Education"
"UIS.E.2.GPV.PU.F","Enrolment in lower secondary. Public. General programmes. Female","Education"
"UIS.E.2.PU","Enrolment in lower secondary. Public. All programmes. Total","Education"
"UIS.E.2.PU.F","Enrolment in lower secondary. Public. All programmes. Female","Education"
"UIS.E.2.V","Enrolment in lower secondary. Public and private. Technical/vocational programmes. Total","Education"
"UIS.E.2.V.F","Enrolment in lower secondary. Public and private. Technical/vocational programmes. Female","Education"
"UIS.E.2.V.PU","Enrolment in lower secondary. Public. Technical/vocational programmes. Total","Education"
"UIS.E.2.V.PU.F","Enrolment in lower secondary. Public. Technical/vocational programmes. Female","Education"
"UIS.E.3","Enrolment in upper secondary. Public and private. All programmes. Total","Education"
"UIS.E.3.F","Enrolment in upper secondary. Public and private. All programmes. Female","Education"
"UIS.E.3.GPV","Enrolment in upper secondary. Public and private. General programmes. Total","Education"
"UIS.E.3.GPV.F","Enrolment in upper secondary. Public and private. General programmes. Female","Education"
"UIS.E.3.GPV.PU","Enrolment in upper secondary. Public. General programmes. Total","Education"
"UIS.E.3.GPV.PU.F","Enrolment in upper secondary. Public. General programmes. Female","Education"
"UIS.E.3.PU","Enrolment in upper secondary. Public. All programmes. Total","Education"
"UIS.E.3.PU.F","Enrolment in upper secondary. Public. All programmes. Female","Education"
"UIS.E.3.V","Enrolment in upper secondary. Public and private. Technical/vocational programmes. Total","Education"
"UIS.E.3.V.F","Enrolment in upper secondary. Public and private. Technical/vocational programmes. Female","Education"
"UIS.E.3.V.PU","Enrolment in upper secondary. Public. Technical/vocational programmes. Total","Education"
"UIS.E.3.V.PU.F","Enrolment in upper secondary. Public. Technical/vocational programmes. Female","Education"
"UIS.E.4","Enrolment in post-secondary non tertiary. Public and private. All programmes. Total","Education"
"UIS.E.4.F","Enrolment in post-secondary non tertiary. Public and private. All programmes. Female","Education"
"UIS.E.4.PU","Enrolment in post-secondary non tertiary. Public. All programmes. Total","Education"
"UIS.E.4.PU.F","Enrolment in post-secondary non tertiary. Public. All programmes. Female","Education"
"UIS.E.56.F140","Enrolment in education. Tertiary. Total","Education"
"UIS.E.56.F140.F","Enrolment in education. Tertiary. Female","Education"
"UIS.E.56.F200","Enrolment in humanities and arts. Tertiary. Total","Education"
"UIS.E.56.F200.F","Enrolment in humanities and arts. Tertiary. Female","Education"
"UIS.E.56.F300","Enrolment in social sciences, business and law. Tertiary. Total","Education"
"UIS.E.56.F300.F","Enrolment in social sciences, business and law. Tertiary. Female","Education"
"UIS.E.56.F400","Enrolment in science. Tertiary. Total","Education"
"UIS.E.56.F400.F","Enrolment in science. Tertiary. Female","Education"
"UIS.E.56.F500","Enrolment in engineering, manufacturing and construction. Tertiary. Total","Education"
"UIS.E.56.F500.F","Enrolment in engineering, manufacturing and construction. Tertiary. Female","Education"
"UIS.E.56.F600","Enrolment in agriculture. Tertiary. Total","Education"
"UIS.E.56.F600.F","Enrolment in agriculture. Tertiary. Female","Education"
"UIS.E.56.F700","Enrolment in health and welfare. Tertiary. Total","Education"
"UIS.E.56.F700.F","Enrolment in health and welfare. Tertiary. Female","Education"
"UIS.E.56.F800","Enrolment in services. Tertiary. Total","Education"
"UIS.E.56.F800.F","Enrolment in services. Tertiary. Female","Education"
"UIS.E.56.FOREIGN","International (or internationally mobile) students. Tertiary. Total","Education"
"UIS.E.5.A","Enrolment in 5A tertiary. Public and private. Full and part time. Total","Education"
"UIS.E.5.A.F","Enrolment in 5A tertiary. Public and private. Full and part time. Female","Education"
"UIS.E.5.B","Enrolment in 5B tertiary. Public and private. Full and part time. Total","Education"
"UIS.E.5.B.F","Enrolment in 5B tertiary. Public and private. Full and part time. Female","Education"
"UIS.E.6","Enrolment in 6 tertiary. Public and private. Full and part time. Total","Education"
"UIS.E.6.F","Enrolment in 6 tertiary. Public and private. Full and part time. Female","Education"
"UIS.ECDP.1","Percentage of new entrants to primary education with ECCE experience. Total","Education"
"UIS.ECDP.1.F","Percentage of new entrants to primary education with ECCE experience. Female","Education"
"UIS.ECDP.1.GPI","Gender parity index for new entrants to primary education with ECCE experience","Education"
"UIS.ECDP.1.M","Percentage of new entrants to primary education with ECCE experience. Male","Education"
"UIS.EGGR.1","Expected gross primary graduation ratio. Total","Education"
"UIS.EGGR.1.F","Expected gross primary graduation ratio. Female","Education"
"UIS.EGGR.1.GPI","Gender parity index for expected gross primary graduation ratio","Education"
"UIS.EGGR.1.M","Expected gross primary graduation ratio. Male","Education"
"UIS.FEP.4","Percentage of female students. Post-secondary non-tertiary education","Education"
"UIS.FEP.56.FOREIGN","International (or internationally mobile) students. Tertiary. % Female","Education"
"UIS.FEP.5.A","Percentage of female students. Tertiary ISCED 5A","Education"
"UIS.FEP.5.B","Percentage of female students. Tertiary ISCED 5B","Education"
"UIS.FEP.6","Percentage of female students. Tertiary ISCED 6","Education"
"UIS.FOSEP.56.F140","Percentage of tertiary enrolments (ISCED 5 and 6) in education","Education"
"UIS.FOSEP.56.F140.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in education","Education"
"UIS.FOSEP.56.F200","Percentage of tertiary enrolments (ISCED 5 and 6) in humanities and arts","Education"
"UIS.FOSEP.56.F200.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in humanities and arts","Education"
"UIS.FOSEP.56.F300","Percentage of tertiary enrolments (ISCED 5 and 6) in social sciences, business and law","Education"
"UIS.FOSEP.56.F300.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in social sciences, business and law","Education"
"UIS.FOSEP.56.F400","Percentage of tertiary enrolments (ISCED 5 and 6) in science","Education"
"UIS.FOSEP.56.F400.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in science","Education"
"UIS.FOSEP.56.F500","Percentage of tertiary enrolments (ISCED 5 and 6) in engineering, manufacturing and construction","Education"
"UIS.FOSEP.56.F500.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in engineering, manufacturing and construction","Education"
"UIS.FOSEP.56.F600","Percentage of tertiary enrolments (ISCED 5 and 6) in agriculture","Education"
"UIS.FOSEP.56.F600.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in agriculture","Education"
"UIS.FOSEP.56.F700","Percentage of tertiary enrolments (ISCED 5 and 6) in health and welfare","Education"
"UIS.FOSEP.56.F700.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in health and welfare","Education"
"UIS.FOSEP.56.F800","Percentage of tertiary enrolments (ISCED 5 and 6) in services","Education"
"UIS.FOSEP.56.F800.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in services","Education"
"UIS.FOSEP.56.FUK","Percentage of tertiary enrolments (ISCED 5 and 6) in unspecified and general programmes","Education"
"UIS.FOSEP.56.FUK.F","Percentage of female tertiary enrolments (ISCED 5 and 6) in general and unspecified programmes","Education"
"UIS.FTP.2","Percentage female teachers. Lower secondary","Education"
"UIS.FTP.3","Percentage female teachers. Upper secondary","Education"
"UIS.FTP.4","Percentage female teachers. Post-secondary/non-tertiary","Education"
"UIS.GAP.1","Graduation age population. Primary. Total","Education"
"UIS.GAP.1.F","Graduation age population. Primary. Female","Education"
"UIS.GAP.1.M","Graduation age population. Primary. Male","Education"
"UIS.GER.0.GPI","Gender parity index for gross enrolment ratio. Pre-primary","Education"
"UIS.GER.123","Gross enrolment ratio. Primary & Secondary combined. Total","Education"
"UIS.GER.123.F","Gross enrolment ratio. Primary & Secondary combined. Female","Education"
"UIS.GER.123.M","Gross enrolment ratio. Primary & Secondary combined. Male","Education"
"UIS.GER.2.GPI","Gender parity index for gross enrolment ratio. Lower secondary. All programmes","Education"
"UIS.GER.3.GPI","Gender parity index for gross enrolment ratio. Upper secondary. All programmes","Education"
"UIS.GGR.1.GPI","Gender parity index for gross primary graduation ratio","Education"
"UIS.GGR.2","Gross lower secondary graduation ratio. All programmes. Total","Education"
"UIS.GGR.2.F","Gross lower secondary graduation ratio. All programmes. Female","Education"
"UIS.GGR.2.GPV","Gross lower secondary graduation ratio. General programmes. Total","Education"
"UIS.GGR.2.GPV.F","Gross lower secondary graduation ratio. General programmes. Female","Education"
"UIS.GGR.2.GPV.M","Gross lower secondary graduation ratio. General programmes. Male","Education"
"UIS.GGR.2.M","Gross lower secondary graduation ratio. All programmes. Male","Education"
"UIS.GGR.5.A.GPI","Gender parity index for gross graduation ratio. Tertiary (ISCED 5A) first degree","Education"
"UIS.GOER.56","Gross outbound enrolment ratio. Tertiary","Education"
"UIS.GTVP.2.V","Technical/vocational enrolment in lower secondary (ISCED 2) as % of total enrolment in lower secondary (ISCED 2)","Education"
"UIS.GTVP.3.V","Technical/vocational enrolment in upper secondary (ISCED 3) as % of total enrolment in upper secondary (ISCED 3)","Education"
"UIS.LP.AG15T24","Youth illiterate population. Total","Education"
"UIS.LP.AG15T24.F","Youth illiterate population. Female","Education"
"UIS.LP.AG15T24.M","Youth illiterate population. Male","Education"
"UIS.LP.AG15T99","Adult illiterate population. Total","Education"
"UIS.LP.AG15T99.F","Adult illiterate population. Female","Education"
"UIS.LP.AG15T99.M","Adult illiterate population. Male","Education"
"UIS.LP.AG65","Elderly illiterate population. Total","Education"
"UIS.LP.AG65.F","Elderly illiterate population. Female","Education"
"UIS.LP.AG65.M","Elderly illiterate population. Male","Education"
"UIS.LPP.AG15T24","Youth illiterate population. % female","Education"
"UIS.LPP.AG15T99","Adult illiterate population. % female","Education"
"UIS.LPP.AG65","Elderly illiterate population. % female","Education"
"UIS.LR.AG15T99.GPI","Gender parity index for adult literacy rate","Education"
"UIS.LR.AG65","Elderly (65+) literacy rate (%). Total","Education"
"UIS.LR.AG65.F","Elderly (65+) literacy rate (%). Female","Education"
"UIS.LR.AG65.GPI","Gender parity index for elderly literacy rate","Education"
"UIS.LR.AG65.M","Elderly (65+) literacy rate (%). Male","Education"
"UIS.MSEP.56","Inbound mobility rate. Total","Education"
"UIS.NE.1.ECD","New entrants who have attended some ECCE programme. Total","Education"
"UIS.NE.1.ECD.F","New entrants who have attended some ECCE programme. Female","Education"
"UIS.NE.1.G1","New entrants to Grade 1 of primary education. Total","Education"
"UIS.NE.1.G1.F","New entrants to Grade 1 of primary education. Female","Education"
"UIS.NER.0.GPI","Gender parity index for net enrolment rate. Pre-primary","Education"
"UIS.NER.1.GPI","Gender parity index for net enrolment rate. Primary","Education"
"UIS.NER.23.GPI","Gender parity index for net enrolment rate. Secondary","Education"
"UIS.NERT.1.GPI","Gender parity index for adjusted net enrolment rate. Primary","Education"
"UIS.NIR.1.AGM1","Net intake rate. Primary. Under age (-1). Total","Education"
"UIS.NIR.1.AGM1.F","Net intake rate. Primary. Under age (-1). Female","Education"
"UIS.NIR.1.AGM1.M","Net intake rate. Primary. Under age (-1). Male","Education"
"UIS.NIR.1.AGP1","Net intake rate. Primary. Over age (+1). Total","Education"
"UIS.NIR.1.AGP1.F","Net intake rate. Primary. Over age (+1). Female","Education"
"UIS.NIR.1.AGP1.M","Net intake rate. Primary. Over age (+1). Male","Education"
"UIS.NIR.1.GPI","Gender parity index for net intake rate. Primary.","Education"
"UIS.NIRA.1","Adjusted net intake rate (%). Primary. Total","Education"
"UIS.NIRA.1.F","Adjusted net intake rate (%). Primary. Female","Education"
"UIS.NIRA.1.GPI","Gender parity index for adjusted net intake rate. Primary","Education"
"UIS.NIRA.1.M","Adjusted net intake rate (%). Primary. Male","Education"
"UIS.OAPP.1","Over-age enrolment ratio. Primary. Total","Education"
"UIS.OAPP.1.F","Over-age enrolment ratio. Primary. Female","Education"
"UIS.OAPP.1.M","Over-age enrolment ratio. Primary. Male","Education"
"UIS.OE.56.40510","Outbound mobile students (students from a given country studying abroad). Tertiary","Education"
"UIS.OFSPPT.1","Out-of-school children of primary school age enrolled in pre-primary education. Total","Education"
"UIS.OFSPPT.1.F","Out-of-school children of primary school age enrolled in pre-primary education. Female","Education"
"UIS.OFSPPT.1.M","Out-of-school children of primary school age enrolled in pre-primary education. Male","Education"
"UIS.OFST.2","Out-of-school children of lower secondary school age. Total","Education"
"UIS.OFST.2.F","Out-of-school children of lower secondary school age. Female","Education"
"UIS.OFST.2.M","Out-of-school children of lower secondary school age. Male","Education"
"UIS.OMR.56","Outbound mobility ratio (%). Tertiary","Education"
"UIS.PRP.2.GPV","Percentage of private enrolment. Lower secondary. General programmes","Education"
"UIS.PRP.2.V","Percentage of private enrolment. Lower secondary. Technical/vocational programmes","Education"
"UIS.PRP.3.GPV","Percentage of private enrolment. Upper secondary. General programmes","Education"
"UIS.PRP.3.V","Percentage of private enrolment. Upper secondary. Technical/vocational programmes","Education"
"UIS.PTRHC.2","Pupil-teacher ratio. Lower secondary","Education"
"UIS.PTRHC.3","Pupil-teacher ratio. Upper secondary","Education"
"UIS.R.1","Repeaters in primary. All grades. Total","Education"
"UIS.R.1.F","Repeaters in primary. All grades. Female","Education"
"UIS.R.1.G1","Repeaters in primary. Grade 1. Total","Education"
"UIS.R.1.G1.F","Repeaters in primary. Grade 1. Female","Education"
"UIS.R.1.G2","Repeaters in primary. Grade 2. Total","Education"
"UIS.R.1.G2.F","Repeaters in primary. Grade 2. Female","Education"
"UIS.R.1.G3","Repeaters in primary. Grade 3. Total","Education"
"UIS.R.1.G3.F","Repeaters in primary. Grade 3. Female","Education"
"UIS.R.1.G4","Repeaters in primary. Grade 4. Total","Education"
"UIS.R.1.G4.F","Repeaters in primary. Grade 4. Female","Education"
"UIS.R.1.G5","Repeaters in primary. Grade 5. Total","Education"
"UIS.R.1.G5.F","Repeaters in primary. Grade 5. Female","Education"
"UIS.R.1.G6","Repeaters in primary. Grade 6. Total","Education"
"UIS.R.1.G6.F","Repeaters in primary. Grade 6. Female","Education"
"UIS.R.1.G7","Repeaters in primary. Grade 7. Total","Education"
"UIS.R.1.G7.F","Repeaters in primary. Grade 7. Female","Education"
"UIS.R.23.GPV","Repeaters in secondary. All grades. Total","Education"
"UIS.R.23.GPV.F","Repeaters in secondary. All grades. Female","Education"
"UIS.R.23.GPV.G1","Repeaters in secondary. Grade 1. Total","Education"
"UIS.R.23.GPV.G1.F","Repeaters in secondary. Grade 1. Female","Education"
"UIS.R.23.GPV.G2","Repeaters in secondary. Grade 2. Total","Education"
"UIS.R.23.GPV.G2.F","Repeaters in secondary. Grade 2. Female","Education"
"UIS.R.23.GPV.G3","Repeaters in secondary. Grade 3. Total","Education"
"UIS.R.23.GPV.G3.F","Repeaters in secondary. Grade 3. Female","Education"
"UIS.R.23.GPV.G4","Repeaters in secondary. Grade 4. Total","Education"
"UIS.R.23.GPV.G4.F","Repeaters in secondary. Grade 4. Female","Education"
"UIS.R.23.GPV.G5","Repeaters in secondary. Grade 5. Total","Education"
"UIS.R.23.GPV.G5.F","Repeaters in secondary. Grade 5. Female","Education"
"UIS.R.23.GPV.G6","Repeaters in secondary. Grade 6. Total","Education"
"UIS.R.23.GPV.G6.F","Repeaters in secondary. Grade 6. Female","Education"
"UIS.R.23.GPV.G7","Repeaters in secondary. Grade 7. Total","Education"
"UIS.R.23.GPV.G7.F","Repeaters in secondary. Grade 7. Female","Education"
"UIS.R.23.GPV.G8","Repeaters in secondary. Grade 8. Total","Education"
"UIS.R.23.GPV.G8.F","Repeaters in secondary. Grade 8. Female","Education"
"UIS.REPP.1.G1","Percentage of repeaters in primary. Grade 1. Total","Education"
"UIS.REPP.1.G1.F","Percentage of repeaters in primary. Grade 1.Female","Education"
"UIS.REPP.1.G1.M","Percentage of repeaters in primary. Grade 1. Male","Education"
"UIS.REPP.1.G2","Percentage of repeaters in primary. Grade 2. Total","Education"
"UIS.REPP.1.G2.F","Percentage of repeaters in primary. Grade 2. Female","Education"
"UIS.REPP.1.G2.M","Percentage of repeaters in primary. Grade 2. Male","Education"
"UIS.REPP.1.G3","Percentage of repeaters in primary. Grade 3. Total","Education"
"UIS.REPP.1.G3.F","Percentage of repeaters in primary. Grade 3. Female","Education"
"UIS.REPP.1.G3.M","Percentage of repeaters in primary. Grade 3. Male","Education"
"UIS.REPP.1.G4","Percentage of repeaters in primary. Grade 4. Total","Education"
"UIS.REPP.1.G4.F","Percentage of repeaters in primary. Grade 4. Female","Education"
"UIS.REPP.1.G4.M","Percentage of repeaters in primary. Grade 4. Male","Education"
"UIS.REPP.1.G5","Percentage of repeaters in primary. Grade 5. Total","Education"
"UIS.REPP.1.G5.F","Percentage of repeaters in primary. Grade 5. Female","Education"
"UIS.REPP.1.G5.M","Percentage of repeaters in primary. Grade 5. Male","Education"
"UIS.REPP.1.G6","Percentage of repeaters in primary. Grade 6. Total","Education"
"UIS.REPP.1.G6.F","Percentage of repeaters in primary. Grade 6. Female","Education"
"UIS.REPP.1.G6.M","Percentage of repeaters in primary. Grade 6. Male","Education"
"UIS.REPP.1.G7","Percentage of repeaters in primary. Grade 7. Total","Education"
"UIS.REPP.1.G7.F","Percentage of repeaters in primary. Grade 7. Female","Education"
"UIS.REPP.1.G7.M","Percentage of repeaters in primary. Grade 7. Male","Education"
"UIS.REPP.1.GPI","Gender parity index for % repeaters. All grades. Primary","Education"
"UIS.REPP.23.GPV.G1","Percentage of repeaters in secondary. Grade 1. Total","Education"
"UIS.REPP.23.GPV.G1.F","Percentage of repeaters in secondary. Grade 1. Female","Education"
"UIS.REPP.23.GPV.G1.M","Percentage of repeaters in secondary. Grade 1. Male","Education"
"UIS.REPP.23.GPV.G2","Percentage of repeaters in secondary. Grade 2. Total","Education"
"UIS.REPP.23.GPV.G2.F","Percentage of repeaters in secondary. Grade 2. Female","Education"
"UIS.REPP.23.GPV.G2.M","Percentage of repeaters in secondary. Grade 2. Male","Education"
"UIS.REPP.23.GPV.G3","Percentage of repeaters in secondary. Grade 3. Total","Education"
"UIS.REPP.23.GPV.G3.F","Percentage of repeaters in secondary. Grade 3. Female","Education"
"UIS.REPP.23.GPV.G3.M","Percentage of repeaters in secondary. Grade 3. Male","Education"
"UIS.REPP.23.GPV.G4","Percentage of repeaters in secondary. Grade 4. Total","Education"
"UIS.REPP.23.GPV.G4.F","Percentage of repeaters in secondary. Grade 4. Female","Education"
"UIS.REPP.23.GPV.G4.M","Percentage of repeaters in secondary. Grade 4. Male","Education"
"UIS.REPP.23.GPV.G5","Percentage of repeaters in secondary. Grade 5. Total","Education"
"UIS.REPP.23.GPV.G5.F","Percentage of repeaters in secondary. Grade 5. Female","Education"
"UIS.REPP.23.GPV.G5.M","Percentage of repeaters in secondary. Grade 5. Male","Education"
"UIS.REPP.23.GPV.G6","Percentage of repeaters in secondary. Grade 6. Total","Education"
"UIS.REPP.23.GPV.G6.F","Percentage of repeaters in secondary. Grade 6. Female","Education"
"UIS.REPP.23.GPV.G6.M","Percentage of repeaters in secondary. Grade 6. Male","Education"
"UIS.REPP.23.GPV.G7","Percentage of repeaters in secondary. Grade 7. Total","Education"
"UIS.REPP.23.GPV.G7.F","Percentage of repeaters in secondary. Grade 7. Female","Education"
"UIS.REPP.23.GPV.G7.M","Percentage of repeaters in secondary. Grade 7. Male","Education"
"UIS.REPP.23.GPV.G8","Percentage of repeaters in secondary. Grade 8. Total","Education"
"UIS.REPP.23.GPV.G8.F","Percentage of repeaters in secondary. Grade 8. Female","Education"
"UIS.REPP.23.GPV.G8.M","Percentage of repeaters in secondary. Grade 8. Male","Education"
"UIS.REPP.2.GPV","Percentage of repeaters in lower secondary. All grades. Total","Education"
"UIS.REPP.2.GPV.F","Percentage of repeaters in lower secondary. All grades. Female","Education"
"UIS.REPP.2.GPV.M","Percentage of repeaters in lower secondary. All grades. Male","Education"
"UIS.REPP.3.GPV","Percentage of repeaters in upper secondary. All grades. Total","Education"
"UIS.REPP.3.GPV.F","Percentage of repeaters in upper secondary. All grades. Female","Education"
"UIS.REPP.3.GPV.M","Percentage of repeaters in upper secondary. All grades. Male","Education"
"UIS.REPR.1.G1","Repetition rate in primary. Grade 1. Total","Education"
"UIS.REPR.1.G1.F","Repetition rate in primary. Grade 1. Female","Education"
"UIS.REPR.1.G1.M","Repetition rate in primary. Grade 1. Male","Education"
"UIS.REPR.1.G2","Repetition rate in primary. Grade 2. Total","Education"
"UIS.REPR.1.G2.F","Repetition rate in primary. Grade 2. Female","Education"
"UIS.REPR.1.G2.M","Repetition rate in primary. Grade 2. Male","Education"
